 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.43603E+01       0.26875E-05       0.50126E+00       0.11289E+01      -0.22779E+00       0.10088E+01
      0      1      -0.28192E+01       0.54620E-05      -0.87661E+00       0.68608E+01      -0.28906E+00      -0.56208E+01
      0      1       0.11254E+02      -0.17002E-05       0.10566E+00       0.23467E+01       0.55737E+00      -0.61276E+01
      0      1      -0.99186E+01       0.26458E-06       0.25173E+00      -0.17945E+01       0.71888E+00      -0.92313E+01
      0      1       0.10712E+01       0.45461E-05      -0.80241E+00       0.33028E+01      -0.54438E+00       0.33267E+01
      0      1      -0.41815E+01       0.31645E-05      -0.16850E+00      -0.75356E+00      -0.32800E+00       0.82003E+00
      0      1      -0.89360E+01       0.42696E-05       0.96234E-01      -0.13743E+01      -0.30766E+00       0.27545E-01
      0      1       0.11772E+02      -0.43985E-05      -0.44295E+00      -0.14494E+01       0.18282E-01      -0.36174E+01
      0      1       0.73225E+01       0.27603E-07       0.68477E-03       0.34790E+01       0.56279E+00      -0.30415E+01
      0      1      -0.10021E+02      -0.24546E-05       0.58388E+00      -0.51623E+01      -0.37464E+00      -0.17175E+00
      0      1       0.17479E+01       0.40943E-05      -0.72495E+00       0.29582E+01      -0.27821E+00       0.38112E+01
      0      1       0.24914E+01       0.93728E-06      -0.73528E+00       0.84269E+01       0.29145E+00      -0.55442E+01
      0      1      -0.90264E+01      -0.48292E-05      -0.45027E-01       0.14246E+01       0.46379E+00       0.11028E+00
      0      1      -0.10017E+02      -0.38764E-05       0.38337E+00       0.64505E+00      -0.54066E+00      -0.15956E+01
      0      1      -0.11911E+02      -0.55707E-06      -0.35112E+00      -0.56364E+01       0.66681E-01       0.87846E+00
      0      1       0.78562E+01       0.53668E-05       0.49995E+00       0.57211E+01      -0.36476E-01      -0.46199E+01
      0      1       0.22227E+01       0.30668E-05       0.29723E-01      -0.67474E+01       0.15312E+00       0.34488E+00
      0      1      -0.97380E+01       0.13064E-05       0.25468E-01      -0.10402E+02      -0.10010E+00       0.10500E+01
      0      1       0.95229E+01      -0.34118E-05      -0.32905E+00       0.36902E+01      -0.46675E-01       0.57538E+01
      0      1      -0.51068E+01       0.11361E-05      -0.33912E+00      -0.31457E+01      -0.42827E+00      -0.54367E+00
      0      1       0.21218E+01      -0.35551E-05       0.23986E+00       0.87805E+00       0.60744E-01       0.52005E+00
      0      1       0.17469E+01       0.31478E-06       0.57592E+00      -0.14298E+01       0.37227E+00      -0.40636E+01
      0      1      -0.43483E+01      -0.41185E-05       0.10551E-02      -0.30639E+00      -0.18295E+00      -0.20056E+01
      0      1      -0.29820E+01       0.49279E-05       0.37763E+00      -0.86494E+00      -0.18440E+00      -0.14458E+01
      0      1      -0.76062E+00       0.36548E-05      -0.32271E+00      -0.40350E+01       0.32937E-01       0.15581E+01
      0      1       0.40679E+01      -0.54388E-05       0.10361E+00       0.12973E+01      -0.15145E-01       0.41150E+00
      0      1       0.10901E+02       0.42549E-05      -0.63204E-01      -0.88839E+01       0.14575E+00       0.21770E+01
      0      1       0.56936E+00       0.10781E-05       0.39595E+00      -0.43045E+01      -0.80673E-01       0.13017E+01
      0      1       0.78391E+01       0.27818E-05      -0.72037E+00       0.49564E+01       0.46639E+00       0.16986E+01
      0      1       0.29260E+01       0.47097E-06       0.27327E+00      -0.84282E+01      -0.18202E+00       0.16464E+01
      0      1       0.40914E+01       0.35556E-05      -0.27336E+00      -0.13378E+01       0.28597E+00      -0.44896E+01
      0      1      -0.20670E+01       0.30107E-05      -0.33504E+00       0.31578E+01      -0.26345E+00       0.97354E+00
      0      1      -0.66770E+01       0.30465E-06       0.22517E+00       0.34545E+01      -0.56405E+00       0.59406E+01
      0      1      -0.15297E+01       0.41571E-05       0.32821E-01      -0.43380E+01       0.54850E+00      -0.67699E-01
      0      1      -0.11913E+02      -0.49677E-05       0.28813E+00      -0.83866E+00      -0.56800E+00       0.37565E+01
      0      1      -0.14307E+01       0.27863E-05       0.13853E+00      -0.73316E+01       0.46497E+00       0.30348E+01
      0      1      -0.81110E+01      -0.40774E-05       0.22577E+00       0.32109E+00       0.42507E+00      -0.83408E+00
      0      1       0.43189E+01       0.24672E-05      -0.50896E+00      -0.23761E+01       0.12870E+00       0.14615E+01
      0      1       0.19358E+01       0.14864E-06       0.17381E+00       0.27565E+00       0.33908E+00       0.53090E+00
      0      1      -0.96542E+01      -0.16895E-06       0.33118E+00       0.43642E+01       0.40994E-01      -0.12204E+01
      0      1       0.44832E+01       0.29040E-05       0.42528E+00      -0.32068E+01      -0.68580E+00       0.69775E+01
      0      1      -0.10812E+02      -0.25330E-05      -0.69198E+00      -0.16531E+00      -0.20452E+00       0.14902E+01
      0      1      -0.68559E+01       0.28068E-05       0.34040E+00       0.14842E+01       0.18799E+00       0.11625E+01
      0      1       0.11322E+02      -0.41841E-05       0.24047E+00      -0.46925E+01       0.98391E-01      -0.45620E+00
      0      1       0.11925E+02      -0.23375E-05      -0.59646E+00      -0.85101E+00      -0.49642E+00      -0.42546E+00
      0      1       0.89242E+01      -0.53437E-06       0.16317E+00      -0.28026E+01       0.10675E+00       0.29846E+00
      0      1       0.81203E+00       0.58788E-06      -0.17635E+00      -0.23400E+01       0.91598E+00      -0.49167E+01
      0      1      -0.31535E+00       0.37165E-05       0.87363E-01       0.12591E+01       0.49809E-01      -0.23540E+01
      0      1       0.15159E+00       0.39384E-06       0.21390E+00       0.98931E+00      -0.55865E+00       0.34414E+01
      0      1       0.57984E+01       0.35628E-05       0.32266E+00       0.10704E+01       0.50743E-01      -0.56597E+00
      0      1      -0.26970E+01      -0.93066E-06       0.13318E+00      -0.24367E+01       0.15166E+00       0.35345E+01
      0      1       0.13096E+01       0.12344E-05       0.44004E+00       0.10886E+01       0.54033E+00      -0.57550E+01
      0      1      -0.17120E+01       0.22176E-05      -0.24046E+00       0.59593E+01      -0.27080E+00       0.26005E+01
      0      1      -0.79800E+01       0.88907E-06      -0.87043E+00       0.42669E+01       0.68200E+00      -0.15829E+01
      0      1      -0.10342E+02      -0.34100E-05       0.17664E+00      -0.11930E+00      -0.61713E+00       0.56140E+01
      0      1      -0.17121E+01       0.16572E-05      -0.29033E+00       0.53470E+00       0.18622E+00       0.17697E+01
      0      1       0.20203E+01      -0.41617E-05       0.15099E+00       0.19100E+01      -0.63500E+00       0.35733E+00
      0      1      -0.71512E+01      -0.36199E-05       0.21708E+00      -0.36644E+01      -0.25600E+00       0.13892E+01
      0      1       0.11011E+02      -0.10157E-05       0.48238E+00      -0.28734E+01      -0.17469E+00      -0.93313E+00
      0      1       0.10873E+02      -0.53205E-05       0.88245E-01      -0.45453E+01      -0.23067E+00       0.14266E+01
      0      1      -0.51200E+00       0.85762E-06       0.18347E+00       0.16773E+01      -0.48673E+00       0.39023E+00
      0      1      -0.61028E+01      -0.38200E-05       0.27006E+00      -0.31990E+00       0.33545E+00       0.14352E+01
      0      1      -0.89705E+01      -0.29974E-05      -0.56978E+00       0.19705E+01       0.85503E-01       0.82940E+00
      0      1       0.11221E+02       0.71681E-06       0.41462E-01       0.21234E+00       0.31743E+00       0.61442E+00
      0      1      -0.19506E+01      -0.43146E-05       0.51696E+00      -0.17292E+01      -0.42589E+00       0.17336E+01
      0      1      -0.22428E+01      -0.23386E-05       0.19889E+00      -0.72266E-01       0.20954E+00      -0.53281E+01
      0      1      -0.73010E+01       0.44134E-05       0.19253E+00       0.53381E+00       0.16662E+00       0.26629E+01
      0      1      -0.92813E+01      -0.96650E-07      -0.67735E+00      -0.66516E+00       0.33790E-01       0.14059E+01
      0      1      -0.34146E+01       0.96950E-06      -0.56393E+00      -0.24225E+01      -0.84132E+00       0.60864E+01
      0      1      -0.22660E+01      -0.10982E-05      -0.14874E+00      -0.20147E+01      -0.15910E+00       0.27869E+01
      0      1       0.83841E+01       0.34394E-05       0.45091E+00      -0.23339E+01       0.41303E-01      -0.24101E+01
      0      1      -0.54116E+01      -0.30470E-05      -0.94042E+00       0.11743E+02       0.14812E+00      -0.59277E+01
      0      1       0.11601E+02       0.24157E-05      -0.41674E+00       0.39115E+01      -0.32845E+00       0.24297E+00
      0      1       0.71217E+01       0.33492E-05      -0.21080E+00       0.12364E+01       0.21143E+00       0.87527E+00
      0      1       0.12186E+02       0.16786E-05       0.17032E+00      -0.12601E+01      -0.46580E+00       0.23430E+01
      0      1      -0.21852E+01      -0.43285E-05       0.60408E+00      -0.19482E+01      -0.35198E+00      -0.38326E+01
      0      1      -0.19386E+01       0.31121E-05       0.39026E+00      -0.63559E+00      -0.23710E+00      -0.35763E+01
      0      1       0.10179E+02      -0.10102E-06       0.53107E+00       0.34481E+01      -0.80692E+00       0.90088E+01
      0      1       0.51056E+01      -0.42752E-05      -0.58361E+00       0.28842E+01       0.60166E-01      -0.88169E+00
      0      1      -0.70216E+01       0.33977E-05       0.43815E+00       0.41825E+00      -0.59661E+00       0.23024E+01
      0      1       0.10411E+02      -0.27348E-05       0.40960E+00      -0.24681E+01      -0.20242E+00       0.26974E+01
      0      1      -0.45272E+00      -0.30220E-05       0.50647E+00       0.33247E+00       0.60934E+00      -0.92291E+01
      0      1       0.80685E+01       0.31455E-06       0.71485E-01      -0.14860E+01      -0.79349E-01       0.28116E+01
      0      1      -0.17167E+01       0.33652E-05       0.13173E+00       0.51395E+00       0.12299E+00       0.23602E-01
      0      1      -0.72371E+01      -0.92107E-06      -0.53754E+00      -0.22239E+01       0.36126E+00       0.18131E+01
      0      1      -0.38078E+01       0.20432E-06      -0.20081E+00       0.74727E+00      -0.54303E-01       0.16597E+01
      0      1       0.30838E+01      -0.94591E-07       0.43385E+00      -0.59293E+01       0.47271E+00      -0.63023E+01
      0      1       0.63928E+01       0.39002E-05       0.19154E+00      -0.27326E+01      -0.81108E-01       0.26444E+01
      0      1       0.15845E+01      -0.23850E-05       0.41759E+00       0.63472E+01       0.33291E+00       0.29332E+00
      0      1       0.82497E+01      -0.13643E-05       0.11981E+00       0.59683E+00       0.70641E+00      -0.10571E+02
      0      1      -0.68424E+01      -0.11979E-05      -0.64349E+00       0.63774E+01      -0.23431E+00       0.34174E+01
      0      1      -0.77579E+01      -0.79034E-06       0.49087E+00       0.33581E+01      -0.25140E+00       0.22845E+01
      0      1      -0.35420E+01       0.41291E-05      -0.20807E+00      -0.45753E+00      -0.95719E+00       0.68737E+01
      0      1       0.83103E+01      -0.70860E-06      -0.26728E+00       0.18236E+01      -0.43632E+00       0.21132E+01
      0      1       0.10281E+02      -0.11228E-05       0.49690E+00       0.34621E+01       0.56185E+00      -0.12813E+01
      0      1      -0.98754E-01      -0.47187E-05       0.52093E-01       0.20018E+01      -0.55457E+00      -0.13866E+01
      0      1       0.72745E+00      -0.72176E-06      -0.16383E+00      -0.11343E+01       0.40527E+00      -0.97523E-02
      0      1       0.82599E+00       0.17354E-05       0.11367E+00       0.29602E+01       0.84664E-01       0.20723E+01
      0      1       0.35487E+00       0.72631E-06       0.22455E+00      -0.13833E+01      -0.96900E-01       0.10443E+01
      0      1       0.69986E+01       0.19344E-05       0.41841E+00      -0.59318E+01       0.87694E+00      -0.82653E+01
      0      1       0.53172E+01      -0.40922E-05       0.41188E+00      -0.83797E+00       0.65753E-01       0.20525E+01
      0      1      -0.42849E+01      -0.27833E-05       0.58912E+00      -0.53401E+01       0.65576E+00      -0.58124E+01
      0      1      -0.46785E+01       0.61436E-05      -0.87117E+00       0.16197E+01      -0.30793E+00      -0.16180E+01
      0      1       0.28990E+01       0.38434E-05       0.30068E+00       0.37589E+01       0.76439E+00      -0.65892E+01
      0      1      -0.10979E+02      -0.14435E-05       0.22208E+00      -0.12349E+01      -0.12761E+00       0.24391E+01
      0      1       0.10954E+02       0.30290E-05       0.17519E+00       0.16199E+01      -0.29475E+00       0.26079E-01
      0      1      -0.47934E+01       0.24273E-05       0.37103E+00       0.56600E+01      -0.77628E+00       0.44684E+01
      0      1      -0.67390E+01       0.19386E-05      -0.63131E+00      -0.77632E+00      -0.33149E+00       0.28494E+01
      0      1      -0.77974E+01      -0.40224E-05       0.33210E+00      -0.64112E+01      -0.22369E+00      -0.21020E+00
      0      1       0.86069E+01       0.33266E-05       0.24876E+00       0.17145E+01      -0.46942E+00      -0.30954E+00
      0      1       0.11867E+02      -0.95185E-06       0.39902E+00       0.28087E+01      -0.21242E+00       0.28947E+00
      0      1      -0.38991E+00       0.40758E-05      -0.51283E-01       0.32785E+00       0.16280E+00       0.38731E+01
      0      1       0.11191E+02       0.30915E-05       0.41820E+00       0.24559E+01      -0.29765E+00      -0.18624E+01
      0      1      -0.66239E+01       0.15756E-05       0.26695E+00       0.31177E+01       0.62590E+00      -0.37769E+00
      0      1      -0.56337E+01      -0.44203E-05       0.31470E+00       0.11470E+01      -0.60324E+00       0.28951E+01
      0      1       0.14397E+01       0.18199E-05      -0.19085E+00      -0.22021E+01      -0.27776E+00       0.59507E+01
      0      1      -0.69171E+01       0.16635E-05       0.13888E+00      -0.14169E+01       0.40640E+00       0.13863E+00
      0      1      -0.10401E+02      -0.48789E-06       0.26273E+00      -0.35873E+01       0.19472E-01       0.14353E+01
      0      1      -0.72115E+01       0.41949E-06       0.57063E+00      -0.20918E+01      -0.32360E+00      -0.89392E+00
      0      1      -0.38239E+00       0.34158E-05      -0.24869E+00       0.72804E+00      -0.27053E-01       0.20604E+01
      0      1       0.12131E+02      -0.11537E-05       0.28649E+00       0.13020E+01      -0.55310E+00      -0.15749E+01
      0      1       0.90549E+01       0.33042E-05       0.15836E-01      -0.16831E+01      -0.14848E+00      -0.22603E+01
      0      1      -0.81213E+01      -0.99220E-06       0.43854E+00      -0.60150E+01       0.17367E+00      -0.21372E+01
      0      1      -0.10043E+02       0.38459E-05       0.28907E+00      -0.16452E+01      -0.15642E+00      -0.19783E+01
      0      1       0.95557E+01      -0.37771E-05       0.54444E-01      -0.79835E+00      -0.78910E-01       0.10740E+01
      0      1      -0.57117E+01       0.29088E-05       0.26497E+00      -0.18077E+00      -0.38613E+00       0.23833E+01
      0      1      -0.25746E+01       0.35762E-05       0.40502E+00      -0.93785E-01       0.36721E+00      -0.34870E+01
      0      1      -0.10056E+02       0.11023E-05       0.16884E+00      -0.47885E+01       0.29137E-01      -0.23166E+01
      0      1       0.10782E+02       0.59216E-05      -0.10916E+01       0.85190E+01       0.31549E+00      -0.91548E-01
      0      1      -0.75332E+01      -0.41742E-05      -0.12359E+00      -0.19919E+01       0.50804E+00       0.51733E+00
      0      1      -0.15239E+01       0.28148E-05       0.21134E+00       0.61414E+00       0.49537E+00       0.41069E+00
      0      1      -0.92861E+01       0.19484E-06      -0.34882E-01       0.15170E+01       0.12784E+00       0.33001E+01
      0      1      -0.62213E+01       0.45884E-06       0.40613E+00       0.29913E+01      -0.30267E+00      -0.43000E+01
      0      1       0.44205E+01      -0.39050E-05      -0.73202E+00       0.18824E+01       0.17618E+00      -0.48113E+01
      0      1       0.23919E+01      -0.10702E-05       0.31559E+00      -0.80847E+00      -0.78891E+00       0.29517E+01
      0      1      -0.77595E+01       0.23265E-05      -0.24753E+00       0.35507E+00       0.32825E+00      -0.67435E+01
      0      1      -0.66090E+01       0.16972E-05      -0.11601E+00      -0.53755E+01       0.11464E+00       0.62678E+00
      0      1       0.68472E+01      -0.52299E-05       0.36742E+00      -0.50855E+01      -0.25263E+00       0.16216E+01
      0      1       0.10803E+02       0.54495E-05      -0.42844E+00      -0.39963E+01      -0.62705E+00       0.26812E+01
      0      1       0.74459E+01       0.20865E-05       0.27514E+00       0.29553E+01      -0.73216E+00       0.54694E+01
      0      1       0.97648E+01       0.31516E-05       0.60195E+00      -0.99404E+00      -0.22086E-01      -0.38932E+00
      0      1       0.90328E+01       0.10619E-05      -0.74915E+00       0.43369E+01       0.25894E+00      -0.46859E+00
      0      1      -0.44860E+01      -0.42381E-05       0.21226E+00      -0.17406E+01       0.26423E+00      -0.23895E+01
      0      1      -0.96839E+00      -0.99052E-06      -0.24715E+00       0.44148E-01       0.22184E+00      -0.27308E+01
      0      1      -0.82994E+01      -0.40885E-05       0.26903E+00      -0.16607E+01      -0.85042E+00       0.75981E+01
      0      1      -0.19570E+01       0.37561E-05      -0.10630E+01       0.79251E+01      -0.54207E+00       0.51090E+01
      0      1       0.53973E+01      -0.27243E-05       0.70825E-01      -0.62026E+01      -0.83000E+00       0.69066E+01
      0      1      -0.45601E+00       0.69813E-06      -0.39995E-01      -0.40371E+01      -0.30359E+00       0.35195E+01
      0      1      -0.76159E+01       0.83626E-06       0.54501E+00       0.38175E+01      -0.28644E+00       0.40150E+01
      0      1       0.97419E+01      -0.37662E-05      -0.13451E-01       0.34158E+01      -0.42033E-01      -0.18068E+01
      0      1       0.39197E+00       0.62298E-05       0.61080E+00       0.47726E+00       0.49375E+00      -0.78018E+00
      0      1       0.10513E+02       0.21261E-05       0.36566E+00       0.25437E+00       0.25411E+00       0.26320E+01
      0      1       0.60029E+01       0.13635E-05       0.14598E+00      -0.14652E+01      -0.36466E+00      -0.11060E+01
      0      1       0.97795E+01       0.36458E-05      -0.90981E+00       0.10270E+02      -0.10546E+00       0.47940E+01
      0      1       0.76397E+01       0.74264E-07      -0.22723E+00      -0.20769E+01       0.56075E+00      -0.37602E+01
      0      1      -0.32578E+01       0.11951E-05      -0.51509E+00      -0.21869E+01      -0.10042E+00      -0.92551E+00
      0      1      -0.12169E+02       0.55308E-05      -0.39453E+00      -0.34559E+01      -0.57004E+00       0.81876E+00
      0      1      -0.20088E+01       0.43004E-06       0.14843E-01       0.52812E+00      -0.39319E+00       0.13859E+01
      0      1      -0.69536E+01       0.43218E-05      -0.42338E+00       0.40005E+01      -0.14457E-01      -0.61634E+00
      0      1       0.76832E+01       0.22438E-05       0.33619E+00       0.73681E+00      -0.17267E-01       0.55852E+01
      0      1      -0.64325E+01      -0.21447E-05      -0.27663E-01       0.26575E+01       0.19565E+00       0.48027E+01
      0      1       0.92957E+01      -0.25887E-05       0.51567E+00      -0.25995E+01       0.56877E+00       0.13662E+00
      0      1       0.94061E+01      -0.34148E-05      -0.47679E+00       0.22548E+01       0.21881E+00       0.29142E+01
      0      1      -0.94837E+01       0.71992E-06       0.18191E+00       0.14601E+01       0.42943E+00      -0.80209E+00
      0      1      -0.14892E+01       0.24342E-05      -0.22432E+00       0.12407E+01      -0.72713E+00       0.44497E+01
      0      1      -0.45462E+01      -0.83736E-06       0.46796E+00       0.24577E+00      -0.46101E+00       0.50003E+01
      0      1       0.91969E+01       0.61151E-06       0.34770E+00       0.13755E+01      -0.12463E+00      -0.33222E+01
      0      1      -0.84716E+01       0.38097E-05       0.92006E-01       0.11059E+01       0.14386E+00      -0.43852E+01
      0      1       0.18806E+00       0.29893E-05       0.46901E-01      -0.80703E+01      -0.22969E+00       0.59056E+00
      0      1      -0.12110E+02      -0.39529E-05      -0.22878E+00      -0.19467E+01       0.63805E+00      -0.72221E+01
      0      1      -0.65601E+01       0.33829E-05      -0.17403E+00      -0.38683E+01       0.26144E+00       0.58394E+01
      0      1       0.74699E+00       0.35852E-05       0.57793E+00       0.40289E+01       0.31453E+00       0.59967E+01
      0      1       0.75468E+01      -0.52305E-05       0.15068E+00      -0.29599E+01      -0.50288E+00       0.47547E+01
      0      1      -0.31391E+01       0.27435E-05      -0.77582E+00       0.22650E+01      -0.31464E+00       0.14992E+01
      0      1      -0.17651E+01      -0.16568E-05      -0.68721E-03       0.71153E+00      -0.36900E+00       0.21956E+01
      0      1      -0.10096E+02      -0.16728E-05      -0.33294E+00      -0.61883E+00      -0.16065E+00       0.55598E+00
      0      1      -0.85630E+01      -0.41936E-05      -0.49353E+00       0.35663E+01       0.72006E+00      -0.27712E+01
      0      1       0.98000E+01      -0.91180E-06      -0.55318E+00       0.22381E+01       0.19782E+00      -0.25729E+01
      0      1      -0.91454E+01       0.35478E-05      -0.24323E+00      -0.39603E-01       0.18964E+00       0.11288E+01
      0      1       0.10595E+02      -0.18063E-05       0.19783E+00       0.40120E+01       0.62914E-01       0.81836E+00
      0      1      -0.38387E+01       0.50656E-05      -0.64086E+00       0.97472E+00      -0.53703E+00       0.42767E+00
      0      1       0.11812E+02       0.45339E-05      -0.54817E+00      -0.68458E+00       0.40033E+00      -0.32280E+01
      0      1      -0.27610E+01       0.30256E-06       0.16102E+00      -0.36284E+01      -0.43820E+00       0.24981E+01
      0      1       0.81985E+01       0.95462E-06      -0.69385E+00       0.28567E+00       0.19693E+00       0.70305E+00
      0      1      -0.78971E+01       0.12530E-05       0.43157E+00      -0.14259E+01       0.35967E+00      -0.75382E+01
      0      1      -0.50585E+01      -0.29330E-05      -0.48737E+00      -0.13704E+01      -0.93548E-01       0.29758E+01
      0      1       0.11161E+02       0.11702E-05       0.16897E+00      -0.28233E+01       0.80265E-01      -0.81215E+00
      0      1      -0.12076E+02       0.14094E-05      -0.22968E+00      -0.11829E+01       0.28463E+00      -0.90550E+01
      0      1       0.57028E+01      -0.45238E-05      -0.70884E+00       0.61584E+01       0.32044E+00      -0.51169E+00
      0      1       0.28210E+01      -0.41033E-05       0.86276E-01      -0.26743E+01       0.14346E+00       0.32163E+01
      0      1      -0.10709E+01       0.49786E-05      -0.74877E+00       0.52850E+01       0.18381E+00      -0.45721E+01
      0      1       0.30023E+01       0.15809E-05       0.53640E+00       0.33667E-03      -0.53192E+00       0.37078E+01
      0      1      -0.55769E+01       0.68521E-06       0.12344E+00       0.24938E+01       0.14572E+00       0.18097E+01
      0      1      -0.14388E+01      -0.35938E-05       0.11815E+00       0.15772E+01       0.54980E+00       0.15580E+01
      0      1      -0.50609E+01       0.76919E-06      -0.46136E+00       0.38722E+01       0.44642E+00      -0.78854E+01
      0      1      -0.16912E+00      -0.37933E-05      -0.15889E+00      -0.19296E+01      -0.77980E+00       0.17074E+01
      0      1      -0.16602E+01       0.14509E-06       0.43526E+00       0.20304E+01      -0.66678E-02      -0.22298E+01
      0      1      -0.72675E+01       0.22885E-05       0.59503E-01       0.26520E+01      -0.58725E+00      -0.27209E+01
      0      1       0.66140E+01      -0.31588E-05      -0.52748E+00       0.21665E+01       0.54670E+00      -0.15841E+00
      0      1       0.55067E+01       0.20204E-05       0.37096E+00      -0.32945E+00      -0.13460E+00       0.25648E+01
      0      1       0.64571E+01       0.92725E-06       0.11865E-01      -0.62441E+01       0.79918E-01      -0.16892E+01
      0      1       0.17315E+01       0.15523E-05      -0.16623E+00       0.28248E+01      -0.14999E+00       0.14533E+00
      0      1      -0.55339E+01       0.24863E-05       0.13780E+00       0.27807E+01       0.56967E+00      -0.30426E+01
      0      1       0.84297E+01      -0.24940E-05      -0.53439E+00       0.34811E+01       0.34778E+00      -0.19617E+01
      0      1      -0.30853E+01      -0.48786E-05       0.28270E-01      -0.65649E+01      -0.62775E-01       0.90861E+00
      0      1      -0.10481E+02      -0.50525E-05       0.25576E+00      -0.61388E+01       0.21209E+00       0.30064E+01
      0      1      -0.72474E+01      -0.59191E-07       0.37847E+00       0.14242E+00      -0.21391E+00       0.38357E+01
      0      1      -0.75922E+01      -0.21927E-05       0.22236E+00      -0.43754E+01      -0.66867E-01       0.25777E-01
      0      1      -0.50350E+01      -0.25242E-05      -0.30788E+00       0.53420E+00       0.64566E+00      -0.26140E+01
      0      1       0.64926E+01      -0.12974E-05      -0.14665E+00       0.42861E+01       0.57268E+00      -0.37497E+01
      0      1       0.17279E+01       0.89678E-06       0.42232E+00      -0.29185E+00      -0.85502E+00       0.60359E+00
      0      1       0.27040E+01      -0.38265E-05       0.29399E-01      -0.49255E+01       0.42771E+00      -0.74808E+01
      0      1       0.10221E+02      -0.94333E-06       0.39128E+00       0.10301E+01      -0.50736E+00       0.28044E+00
      0      1       0.85181E+00      -0.34168E-05      -0.23745E+00      -0.69917E+01      -0.46398E+00       0.14030E+01
      0      1       0.32188E+01      -0.13567E-05       0.36785E+00      -0.63273E+00      -0.26366E+00       0.44080E+01
      0      1      -0.63076E+01       0.41641E-05      -0.16762E-01      -0.64417E+01       0.16571E+00      -0.51206E+01
      0      1       0.82270E+01      -0.37144E-05       0.37151E+00       0.10439E+01      -0.49716E+00       0.42393E+01
      0      1      -0.94949E+01      -0.35882E-05       0.29046E+00       0.35157E+01       0.16483E+00      -0.35261E+01
      0      1      -0.33219E+01       0.32924E-05       0.25722E+00      -0.20068E+01      -0.28330E+00      -0.41254E+01
      0      1      -0.72645E+00       0.49782E-05      -0.36794E+00      -0.89888E+00      -0.31586E+00      -0.17496E+01
      0      1      -0.10787E+02       0.40809E-06       0.42644E+00       0.11286E+01       0.28864E+00      -0.58469E+01
      0      1      -0.96294E+01       0.15133E-05       0.40257E+00      -0.12949E+01       0.21671E+00      -0.52115E+01
      0      1      -0.38099E+01       0.10467E-05       0.34733E+00      -0.33701E+01       0.70211E+00      -0.32825E+01
      0      1      -0.10328E+02       0.23018E-05      -0.80373E-01      -0.20496E+01       0.46028E+00      -0.19437E+01
      0      1      -0.71075E+01      -0.11288E-05       0.39446E+00      -0.35070E+01       0.44925E+00       0.19456E+01
      0      1      -0.61073E+01      -0.73015E-06      -0.28859E+00       0.39786E+01       0.56555E-01       0.10905E+01
      0      1       0.93063E+00       0.26971E-05      -0.52352E+00       0.42209E+01      -0.15995E+00       0.19404E+01
      0      1       0.80089E+00      -0.38321E-06      -0.69419E-01      -0.27938E+00       0.34504E+00      -0.42212E+01
      0      1       0.41088E+00       0.23928E-05      -0.36260E+00       0.22000E+01      -0.71577E+00       0.25596E+01
      0      1       0.28313E+01      -0.14561E-05      -0.58664E+00      -0.48291E+00       0.15709E+00       0.80564E-01
      0      1      -0.14076E+01       0.30337E-05       0.33866E+00       0.13281E+00       0.18807E-02      -0.52450E+01
      0      1      -0.11546E+02      -0.13821E-05      -0.78943E+00       0.48872E+01       0.39499E+00       0.12406E+00
      0      1       0.41212E+01      -0.32212E-05      -0.39068E+00      -0.44245E+00       0.68362E+00      -0.10768E+01
      0      1      -0.89019E+01       0.37744E-05      -0.87104E-01      -0.69289E+01       0.86595E+00      -0.76693E+01
      0      1       0.11967E+02      -0.48812E-05      -0.68255E+00       0.63670E+01       0.45671E-01       0.55647E+01
      0      1       0.52001E+01       0.23866E-06       0.21708E+00       0.77960E+00      -0.52610E-01      -0.12177E+01
      0      1      -0.43345E+01       0.36201E-05      -0.57526E+00      -0.21176E+01       0.25914E+00      -0.42148E+01
      0      1      -0.10893E+02       0.58358E-06      -0.17535E-01      -0.30619E+00       0.49096E-01      -0.26987E+01
      0      1       0.11383E+02      -0.31212E-05       0.44589E+00      -0.14802E+01       0.23487E+00      -0.46040E+01
      0      1       0.38501E+01       0.18882E-05       0.19458E+00       0.92890E+00      -0.23809E+00      -0.52279E+01
      0      1      -0.32136E+01      -0.42943E-05       0.45458E+00      -0.98690E+00       0.38626E+00      -0.44215E+01
      0      1       0.86508E+01      -0.52681E-05       0.24659E+00      -0.31756E+01      -0.21829E+00      -0.45651E+01
      0      1       0.10296E+02       0.33523E-05      -0.72157E-01       0.17256E+01      -0.20555E+00       0.17543E+01
      0      1       0.11900E+01      -0.45167E-06      -0.24133E+00       0.52993E+00      -0.53471E+00      -0.15572E+01
      0      1       0.69313E+01      -0.54035E-05      -0.10029E+00      -0.13249E+01       0.12933E-01      -0.43010E+01
      0      1      -0.58820E+00      -0.45407E-05       0.61381E-03       0.17979E+01       0.58017E+00      -0.21829E+01
      0      1      -0.69589E+01      -0.31898E-06       0.27603E+00      -0.32477E+01      -0.76926E-01       0.14922E+01
      0      1       0.14813E+01      -0.11968E-05      -0.25150E+00      -0.98996E+00      -0.69869E+00       0.21993E+01
      0      1       0.15923E+01       0.33240E-05      -0.65218E+00       0.57879E+01      -0.33344E+00      -0.51143E+01
